,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng
307,1527,5330,74713,13630,328.3,Millbury,MA,Massachusetts,42.19218,-71.77416
308,1529,1158,90500,3242,253.2,Millville,MA,Massachusetts,42.03905,-71.57766
309,1531,425,84432,1298,18.6,New Braintree,MA,Massachusetts,42.31929,-72.12795
310,1532,5278,111875,14985,295.9,Northborough,MA,Massachusetts,42.32315,-71.64621
311,1534,2236,89348,6311,248.2,Northbridge,MA,Massachusetts,42.14043,-71.643
312,1535,1818,73133,4764,85.0,North Brookfield,MA,Massachusetts,42.2695,-72.07795
313,1536,2759,105283,7786,319.0,North Grafton,MA,Massachusetts,42.23236,-71.69100999999999
314,1537,880,74883,2289,124.3,North Oxford,MA,Massachusetts,42.161570000000005,-71.89148
315,1540,4323,68865,11484,225.4,Oxford,MA,Massachusetts,42.11634,-71.85733
316,1541,1279,128006,3443,37.2,Princeton,MA,Massachusetts,42.45649,-71.88128
317,1542,828,100000,2314,211.2,Rochdale,MA,Massachusetts,42.20187,-71.91079
318,1543,2904,100962,8586,87.7,Rutland,MA,Massachusetts,42.38482,-71.96727
319,1545,12853,101229,36666,657.0,Shrewsbury,MA,Massachusetts,42.28423,-71.71554
320,1550,6926,50202,16894,319.0,Southbridge,MA,Massachusetts,42.060390000000005,-72.03376999999999
321,1560,1712,85390,4401,490.7,South Grafton,MA,Massachusetts,42.17496,-71.67756
322,1561,85,85390,294,1033.6,South Lancaster,MA,Massachusetts,42.44395,-71.6855
323,1562,4969,65386,11913,137.4,Spencer,MA,Massachusetts,42.24715,-71.99189
324,1564,2692,102500,8052,98.5,Sterling,MA,Massachusetts,42.44124,-71.77297
325,1566,2220,95800,5618,85.7,Sturbridge,MA,Massachusetts,42.1024,-72.08116
326,1568,2725,119115,7762,134.6,Upton,MA,Massachusetts,42.17702,-71.60467
327,1569,4817,94809,13939,180.2,Uxbridge,MA,Massachusetts,42.05873,-71.63708000000001
328,1570,6734,52107,16971,523.9,Webster,MA,Massachusetts,42.05206,-71.8485
329,1571,3873,64281,11682,211.1,Dudley,MA,Massachusetts,42.055009999999996,-71.93519
330,1581,6682,107604,18982,342.4,Westborough,MA,Massachusetts,42.268159999999995,-71.61402
331,1583,2055,73463,7676,232.3,West Boylston,MA,Massachusetts,42.37025,-71.78499000000001
332,1585,1887,66317,4574,68.8,West Brookfield,MA,Massachusetts,42.24152,-72.16193
333,1588,3739,66607,9775,436.5,Whitinsville,MA,Massachusetts,42.11992,-71.66955
334,1590,3341,101315,9385,107.0,Sutton,MA,Massachusetts,42.13395,-71.75086999999999
335,1602,9666,64808,23854,1527.5,Worcester,MA,Massachusetts,42.27223,-71.84951
336,1603,7203,42259,19336,1704.2,Worcester,MA,Massachusetts,42.24406,-71.84445
337,1604,14447,50487,37468,2079.6,Worcester,MA,Massachusetts,42.251459999999994,-71.76773
338,1605,10657,37703,28820,1794.7,Worcester,MA,Massachusetts,42.28947,-71.78751
339,1606,8129,65135,19729,1242.5,Worcester,MA,Massachusetts,42.314440000000005,-71.79556
340,1607,3694,43500,8583,1019.5,Worcester,MA,Massachusetts,42.22748,-71.78877
341,1608,1639,20578,3639,3354.3,Worcester,MA,Massachusetts,42.26185,-71.80162
342,1609,7401,42903,21142,2265.6,Worcester,MA,Massachusetts,42.28645,-71.82895
343,1610,8114,31003,23040,4352.1,Worcester,MA,Massachusetts,42.24674,-71.80966
344,1611,877,81830,2241,251.5,Cherry Valley,MA,Massachusetts,42.23829,-71.87725999999999
345,1612,1558,95595,4870,122.2,Paxton,MA,Massachusetts,42.31035,-71.93077
346,1701,12587,105940,32570,710.4,Framingham,MA,Massachusetts,42.321740000000005,-71.43817
347,1702,15244,52746,39149,1775.8,Framingham,MA,Massachusetts,42.28217,-71.43387
348,1718,240,160750,813,3899.9,Acton,MA,Massachusetts,42.519729999999996,-71.42939
349,1719,2288,101077,5794,187.5,Boxborough,MA,Massachusetts,42.48836,-71.51782
350,1720,8476,133075,22684,418.4,Acton,MA,Massachusetts,42.48417,-71.43805
351,1721,6689,120309,17576,519.3,Ashland,MA,Massachusetts,42.257290000000005,-71.46866
352,1730,5240,125208,14053,372.6,Bedford,MA,Massachusetts,42.496970000000005,-71.27834
353,1731,540,93276,2061,680.4,Hanscom Afb,MA,Massachusetts,42.45675,-71.27951999999999
354,1740,1686,151618,5236,94.8,Bolton,MA,Massachusetts,42.43616,-71.60728
355,1741,1773,170703,5186,122.6,Carlisle,MA,Massachusetts,42.53001,-71.35128
356,1742,6741,137547,19350,280.1,Concord,MA,Massachusetts,42.46225,-71.36424
357,1745,157,123992,588,384.1,Fayville,MA,Massachusetts,42.29204,-71.5013
358,1746,5171,118933,14634,280.4,Holliston,MA,Massachusetts,42.19775,-71.44499
359,1747,2232,101761,5951,441.0,Hopedale,MA,Massachusetts,42.1248,-71.53508000000001
360,1748,5614,151357,17178,219.7,Hopkinton,MA,Massachusetts,42.2255,-71.53779
361,1749,7708,83765,19868,638.5,Hudson,MA,Massachusetts,42.38868,-71.54647
362,1752,15529,75418,39776,712.4,Marlborough,MA,Massachusetts,42.3494,-71.54681
363,1754,4274,95833,10600,749.0,Maynard,MA,Massachusetts,42.4264,-71.45612
364,1756,2064,125816,6068,126.9,Mendon,MA,Massachusetts,42.09302,-71.55148
365,1757,11086,75976,28862,727.4,Milford,MA,Massachusetts,42.15678,-71.51911
366,1760,14157,106332,35763,854.3,Natick,MA,Massachusetts,42.28434,-71.34983000000001
367,1770,1480,170872,4301,100.7,Sherborn,MA,Massachusetts,42.234140000000004,-71.37532
368,1772,3246,143375,9486,265.9,Southborough,MA,Massachusetts,42.30144,-71.53041999999999
369,1773,2008,153500,4775,144.9,Lincoln,MA,Massachusetts,42.4252,-71.31039
370,1775,2627,144766,7098,146.9,Stow,MA,Massachusetts,42.429829999999995,-71.51148
371,1776,6226,170945,18940,281.3,Sudbury,MA,Massachusetts,42.38473,-71.4234
372,1778,5044,166548,13970,332.8,Wayland,MA,Massachusetts,42.358290000000004,-71.35918000000001
373,1801,15650,84857,40350,1186.2,Woburn,MA,Massachusetts,42.486999999999995,-71.15426
374,1803,9572,99254,27059,807.3,Burlington,MA,Massachusetts,42.502159999999996,-71.20257
375,1810,12369,143292,35609,415.8,Andover,MA,Massachusetts,42.64655,-71.16505
376,1821,11211,99881,33016,706.4,Billerica,MA,Massachusetts,42.55017,-71.25216999999999
377,1824,9805,115533,25955,541.5,Chelmsford,MA,Massachusetts,42.59114,-71.35564000000001
378,1826,11185,86644,31101,549.6,Dracut,MA,Massachusetts,42.68314,-71.30060999999999
379,1827,1138,138700,3345,74.6,Dunstable,MA,Massachusetts,42.67642,-71.5005
380,1830,10148,61375,26695,702.1,Haverhill,MA,Massachusetts,42.79591,-71.05314
381,1832,8825,64238,23419,747.1,Haverhill,MA,Massachusetts,42.79103,-71.13131
382,1833,3265,113417,8649,245.7,Georgetown,MA,Massachusetts,42.72401,-70.9821
383,1834,2339,95031,6749,280.8,Groveland,MA,Massachusetts,42.75199,-71.01486
384,1835,5182,77697,13166,676.3,Haverhill,MA,Massachusetts,42.75293,-71.08594000000001
385,1840,2215,20596,5560,3667.9,Lawrence,MA,Massachusetts,42.70688,-71.1601
386,1841,14854,38199,48827,5904.2,Lawrence,MA,Massachusetts,42.71083,-71.1651
387,1843,8732,46629,25454,2795.6,Lawrence,MA,Massachusetts,42.689840000000004,-71.16096999999999
388,1844,17671,73525,50019,821.3,Methuen,MA,Massachusetts,42.73401,-71.18889
389,1845,11136,105661,30589,416.5,North Andover,MA,Massachusetts,42.67135,-71.08653000000001
390,1850,5421,46102,16267,4326.9,Lowell,MA,Massachusetts,42.65569,-71.30292
391,1851,10203,52008,30574,3485.2,Lowell,MA,Massachusetts,42.62813,-71.33566
392,1852,13830,50911,34939,2603.1,Lowell,MA,Massachusetts,42.63232,-71.29538000000001
393,1854,9542,40982,29561,2709.2,Lowell,MA,Massachusetts,42.64907,-71.34805
394,1860,2683,84417,6839,288.1,Merrimac,MA,Massachusetts,42.838570000000004,-71.01191999999999
395,1862,3417,93494,10223,427.3,North Billerica,MA,Massachusetts,42.574870000000004,-71.29344
396,1863,3888,77055,9131,743.0,North Chelmsford,MA,Massachusetts,42.63242,-71.39059
397,1864,5422,124750,15642,436.9,North Reading,MA,Massachusetts,42.581559999999996,-71.08755
398,1867,9063,113553,25048,929.1,Reading,MA,Massachusetts,42.535070000000005,-71.10555
399,1876,11413,94817,30807,540.9,Tewksbury,MA,Massachusetts,42.61224,-71.22746
400,1879,4378,101620,12345,259.8,Tyngsboro,MA,Massachusetts,42.66638,-71.42869
401,1880,10335,93337,26648,1381.6,Wakefield,MA,Massachusetts,42.50222,-71.06702
402,1886,8244,138006,24194,280.2,Westford,MA,Massachusetts,42.586420000000004,-71.44008000000001
403,1887,7947,118549,23658,507.5,Wilmington,MA,Massachusetts,42.560990000000004,-71.16545
404,1890,7928,152196,22677,1368.5,Winchester,MA,Massachusetts,42.4518,-71.1463
405,1901,916,22057,1759,2633.6,Lynn,MA,Massachusetts,42.46102,-70.94655999999999
406,1902,17154,42851,49172,7252.5,Lynn,MA,Massachusetts,42.47085,-70.93991
407,1904,6345,88395,17142,1553.8,Lynn,MA,Massachusetts,42.49155,-70.97275
408,1905,8539,57638,25465,2740.2,Lynn,MA,Massachusetts,42.46614,-70.97589
409,1906,10210,82188,28165,953.3,Saugus,MA,Massachusetts,42.46799,-71.01441
410,1907,5494,105029,14950,1784.5,Swampscott,MA,Massachusetts,42.47583,-70.90673000000001
411,1908,1597,81384,3495,1258.8,Nahant,MA,Massachusetts,42.42978,-70.92729
412,1913,7025,78638,17378,511.5,Amesbury,MA,Massachusetts,42.852959999999996,-70.94458
413,1915,16408,77893,41731,1010.7,Beverly,MA,Massachusetts,42.5681,-70.86273
414,1921,2707,155034,8270,130.5,Boxford,MA,Massachusetts,42.68152,-71.01897
415,1922,1050,87986,3276,125.1,Byfield,MA,Massachusetts,42.758720000000004,-70.91448000000001
416,1923,10624,79795,27457,770.2,Danvers,MA,Massachusetts,42.57399,-70.94926
417,1929,1439,109327,3713,96.9,Essex,MA,Massachusetts,42.63474,-70.77689000000001
418,1930,12906,65348,30049,424.3,Gloucester,MA,Massachusetts,42.625890000000005,-70.68968000000001
419,1937,0,65348,174,798.0,Hathorne,MA,Massachusetts,42.58573,-70.98403
420,1938,5677,80829,13901,167.2,Ipswich,MA,Massachusetts,42.68365,-70.84325
421,1940,4949,113509,13484,443.4,Lynnfield,MA,Massachusetts,42.53456,-71.03757
422,1944,2106,105500,5370,214.9,Manchester,MA,Massachusetts,42.581540000000004,-70.76825
423,1945,8250,110025,20488,1743.5,Marblehead,MA,Massachusetts,42.499109999999995,-70.86368
424,1949,2998,107727,9779,258.1,Middleton,MA,Massachusetts,42.60432,-71.01642
425,1950,7881,89887,17990,805.3,Newburyport,MA,Massachusetts,42.81237,-70.88786999999999
426,1951,1765,90662,3755,99.7,Newbury,MA,Massachusetts,42.77803,-70.84976999999999
427,1952,3597,72900,9227,208.0,Salisbury,MA,Massachusetts,42.846540000000005,-70.86162
428,1960,21251,65060,52564,1228.5,Peabody,MA,Massachusetts,42.53372,-70.97223000000001
429,1966,3201,72015,7212,384.1,Rockport,MA,Massachusetts,42.65435,-70.6222
430,1969,2186,89338,6298,129.3,Rowley,MA,Massachusetts,42.72121,-70.89293
431,1970,18277,65476,43155,1956.6,Salem,MA,Massachusetts,42.5126,-70.90375999999999
432,1982,2677,112250,8020,211.4,South Hamilton,MA,Massachusetts,42.62676,-70.85795
433,1983,2237,131387,6551,197.4,Topsfield,MA,Massachusetts,42.63728,-70.94256999999999
434,1984,1381,96979,5208,245.8,Wenham,MA,Massachusetts,42.60083,-70.88251
435,1985,1596,135882,4581,121.6,West Newbury,MA,Massachusetts,42.79391,-70.96907
436,2019,6347,95533,17016,343.8,Bellingham,MA,Massachusetts,42.077729999999995,-71.47408
437,2021,9026,96583,23134,443.1,Canton,MA,Massachusetts,42.17514,-71.12656
438,2025,3046,140000,8449,297.6,Cohasset,MA,Massachusetts,42.23604,-70.81903
439,2026,9865,89451,25360,931.2,Dedham,MA,Massachusetts,42.24671,-71.17777
440,2030,2011,204018,5987,142.9,Dover,MA,Massachusetts,42.23663,-71.28418
441,2032,1644,120250,4455,697.6,East Walpole,MA,Massachusetts,42.15491,-71.21548
442,2035,6626,98199,17535,327.9,Foxboro,MA,Massachusetts,42.06266,-71.24613000000001
443,2038,11288,111935,33022,458.5,Franklin,MA,Massachusetts,42.08623,-71.41127
444,2043,8712,125144,23298,385.7,Hingham,MA,Massachusetts,42.21678,-70.88499
445,2045,4892,80584,10424,1492.9,Hull,MA,Massachusetts,42.28436,-70.88269
446,2047,50,26953,92,290.6,Humarock,MA,Massachusetts,42.13346,-70.68674
447,2048,8471,111141,23761,445.3,Mansfield,MA,Massachusetts,42.016259999999996,-71.21868
448,2050,9495,92610,26152,337.4,Marshfield,MA,Massachusetts,42.11488,-70.71476
449,2052,4189,153847,12748,322.3,Medfield,MA,Massachusetts,42.18481,-71.305
450,2053,4642,115432,13244,426.5,Medway,MA,Massachusetts,42.15352,-71.42904
451,2054,3100,100230,8202,253.4,Millis,MA,Massachusetts,42.16933,-71.36255
452,2056,3183,139137,11317,285.3,Norfolk,MA,Massachusetts,42.11637,-71.32963000000001
453,2061,3632,128563,10987,193.7,Norwell,MA,Massachusetts,42.160740000000004,-70.81774
454,2062,11757,87516,29201,1066.4,Norwood,MA,Massachusetts,42.186040000000006,-71.19492
455,2066,6650,114766,18101,402.3,Scituate,MA,Massachusetts,42.20146,-70.76181
456,2067,6220,133229,18377,297.7,Sharon,MA,Massachusetts,42.108109999999996,-71.18143
457,2071,300,115333,1696,679.2,South Walpole,MA,Massachusetts,42.102779999999996,-71.27208
458,2072,10724,78343,28534,647.9,Stoughton,MA,Massachusetts,42.11922,-71.10188000000001
459,2081,7027,105420,19378,397.9,Walpole,MA,Massachusetts,42.14651,-71.25883
460,2090,5528,146042,15880,518.6,Westwood,MA,Massachusetts,42.22025,-71.21068000000001
461,2093,4076,107444,11734,194.9,Wrentham,MA,Massachusetts,42.0513,-71.35521999999999
462,2108,1888,126224,4082,10824.7,Boston,MA,Massachusetts,42.35767,-71.06505
463,2109,1943,129716,3853,8401.7,Boston,MA,Massachusetts,42.364740000000005,-71.05301
464,2110,1347,108438,2449,3693.1,Boston,MA,Massachusetts,42.358309999999996,-71.05175
465,2111,3202,39329,7926,10543.8,Boston,MA,Massachusetts,42.35007,-71.05911
466,2113,4370,91212,7531,26621.1,Boston,MA,Massachusetts,42.36542,-71.0554
467,2114,7196,89452,13516,10322.8,Boston,MA,Massachusetts,42.36316,-71.06732
468,2115,9258,38759,29108,15513.0,Boston,MA,Massachusetts,42.34108,-71.09458000000001
469,2116,11987,103422,23118,12631.6,Boston,MA,Massachusetts,42.3506,-71.07566
470,2118,12514,70575,27830,9331.3,Boston,MA,Massachusetts,42.33818,-71.07072
471,2119,11261,30663,28199,6125.8,Roxbury,MA,Massachusetts,42.3241,-71.08483000000001
472,2120,4991,32243,14928,9444.0,Roxbury Crossing,MA,Massachusetts,42.3321,-71.09637
473,2121,10471,27964,29919,5746.9,Dorchester,MA,Massachusetts,42.305890000000005,-71.08586
474,2122,8384,56024,25059,4454.7,Dorchester,MA,Massachusetts,42.30007,-71.03352
475,2124,19130,50227,55821,6159.0,Dorchester Center,MA,Massachusetts,42.28572,-71.07105
476,2125,12586,53382,34358,6028.8,Dorchester,MA,Massachusetts,42.31544,-71.05594
477,2126,10027,50039,29591,4746.0,Mattapan,MA,Massachusetts,42.27434,-71.09383000000001
478,2127,17056,91597,36898,6068.8,South Boston,MA,Massachusetts,42.334790000000005,-71.03901
479,2128,16286,52154,46927,3224.2,East Boston,MA,Massachusetts,42.372679999999995,-71.01652
480,2129,8931,103834,19414,4697.9,Charlestown,MA,Massachusetts,42.37975,-71.06169
481,2130,16336,84847,40377,4099.6,Jamaica Plain,MA,Massachusetts,42.30986,-71.11487
482,2131,12480,72127,33771,4451.7,Roslindale,MA,Massachusetts,42.28463,-71.12653
483,2132,11333,93343,28487,2190.0,West Roxbury,MA,Massachusetts,42.28025,-71.16145
484,2134,7855,49938,19424,6259.7,Allston,MA,Massachusetts,42.35787,-71.12941
485,2135,19063,61566,44760,6270.6,Brighton,MA,Massachusetts,42.34981,-71.15386
486,2136,11762,64877,34223,2395.9,Hyde Park,MA,Massachusetts,42.25533,-71.12934
487,2138,13542,87671,38835,5116.3,Cambridge,MA,Massachusetts,42.38004,-71.13463
488,2139,14094,91250,38272,9009.3,Cambridge,MA,Massachusetts,42.36253,-71.10302
489,2140,8891,91596,21338,5888.0,Cambridge,MA,Massachusetts,42.39327,-71.13323000000001
490,2141,6437,77261,14052,7142.9,Cambridge,MA,Massachusetts,42.36999,-71.08265
491,2142,1326,120729,3294,4363.1,Cambridge,MA,Massachusetts,42.36195,-71.082
492,2143,11238,90285,26151,6130.0,Somerville,MA,Massachusetts,42.38145,-71.09684
493,2144,10792,102033,25277,8522.8,Somerville,MA,Massachusetts,42.40074,-71.12194000000001
494,2145,10409,68553,26868,7035.9,Somerville,MA,Massachusetts,42.39204,-71.08958
495,2148,23081,62283,61354,4553.7,Malden,MA,Massachusetts,42.430479999999996,-71.0576
496,2149,15521,57143,45596,4686.6,Everett,MA,Massachusetts,42.406420000000004,-71.05447
497,2150,12714,51875,39842,6133.1,Chelsea,MA,Massachusetts,42.395920000000004,-71.03245
498,2151,19986,53771,53976,3405.9,Revere,MA,Massachusetts,42.418440000000004,-71.00350999999999
499,2152,7747,69928,18535,3425.0,Winthrop,MA,Massachusetts,42.37279,-70.97788
500,2155,22474,86459,59793,2731.0,Medford,MA,Massachusetts,42.42325,-71.10884
501,2163,528,64000,2401,10057.3,Boston,MA,Massachusetts,42.36636,-71.12076
502,2169,24770,67028,56584,2369.6,Quincy,MA,Massachusetts,42.24759,-71.00322
503,2170,7766,82159,19367,3615.6,Quincy,MA,Massachusetts,42.266490000000005,-71.01615
504,2171,7631,78839,18170,2788.2,Quincy,MA,Massachusetts,42.28822,-71.02459
505,2176,11481,93434,28116,2224.9,Melrose,MA,Massachusetts,42.45561,-71.05901
506,2180,9062,90320,22144,1376.0,Stoneham,MA,Massachusetts,42.474070000000005,-71.09723000000001
507,2184,14017,88993,37207,1002.8,Braintree,MA,Massachusetts,42.20384,-71.00224
508,2186,8970,126000,27568,801.0,Milton,MA,Massachusetts,42.24123,-71.08436999999999
509,2188,6296,81040,15287,1516.3,Weymouth,MA,Massachusetts,42.20807,-70.95749
510,2189,6179,58674,15603,1476.8,East Weymouth,MA,Massachusetts,42.20876,-70.9316
511,2190,7038,85053,17196,875.3,South Weymouth,MA,Massachusetts,42.16646,-70.95271
512,2191,3501,73948,8298,1613.5,North Weymouth,MA,Massachusetts,42.243629999999996,-70.94148
513,2199,743,82238,1149,7731.5,Boston,MA,Massachusetts,42.34747,-71.08202
514,2203,27,82238,25,0.0,Boston,MA,Massachusetts,42.3605,-71.05896
515,2210,1543,170152,3196,839.8,Boston,MA,Massachusetts,42.34778,-71.03905999999999
516,2215,7463,43403,25619,13185.2,Boston,MA,Massachusetts,42.347770000000004,-71.10282
517,2301,21042,47724,62929,1893.5,Brockton,MA,Massachusetts,42.077909999999996,-71.04223
518,2302,11158,63718,32497,1422.7,Brockton,MA,Massachusetts,42.08784,-70.99869
519,2322,1574,69709,4482,391.9,Avon,MA,Massachusetts,42.12666,-71.04924
520,2324,7897,88640,27397,376.4,Bridgewater,MA,Massachusetts,41.97282,-70.97489
521,2330,4460,73904,11661,119.1,Carver,MA,Massachusetts,41.87389,-70.75635
522,2332,5427,123613,15703,245.2,Duxbury,MA,Massachusetts,42.0467,-70.71495999999999
523,2333,4854,86568,14386,309.1,East Bridgewater,MA,Massachusetts,42.03515,-70.94241
524,2338,2850,77993,7824,181.7,Halifax,MA,Massachusetts,41.991409999999995,-70.86326
525,2339,4980,111311,14397,344.9,Hanover,MA,Massachusetts,42.1224,-70.85665
526,2341,3720,96389,10668,262.7,Hanson,MA,Massachusetts,42.05579,-70.87232
527,2343,4257,67589,10728,591.8,Holbrook,MA,Massachusetts,42.147290000000005,-71.00482
528,2346,9078,79811,24463,129.6,Middleboro,MA,Massachusetts,41.880359999999996,-70.87432
529,2347,3956,97990,11335,137.5,Lakeville,MA,Massachusetts,41.83127,-70.95914
530,2351,6236,91643,16330,640.0,Abington,MA,Massachusetts,42.11724,-70.95962
531,2356,4395,113783,12962,353.8,North Easton,MA,Massachusetts,42.05507,-71.12058
532,2357,24,113783,1126,1091.3,North Easton,MA,Massachusetts,42.05772,-71.08075
533,2359,6464,101447,18304,316.1,Pembroke,MA,Massachusetts,42.06547,-70.80143000000001
534,2360,22468,83746,59133,227.5,Plymouth,MA,Massachusetts,41.87859,-70.63065999999999
535,2364,4758,89796,13381,261.6,Kingston,MA,Massachusetts,41.98617,-70.74823
536,2366,0,89796,198,80.4,South Carver,MA,Massachusetts,41.85082,-70.65717
537,2367,1005,87438,2945,74.2,Plympton,MA,Massachusetts,41.96345,-70.80973
538,2368,12226,70163,34232,1232.6,Randolph,MA,Massachusetts,42.176970000000004,-71.05341
539,2370,6853,77573,17909,655.0,Rockland,MA,Massachusetts,42.129870000000004,-70.91096
540,2375,3656,94457,10218,243.5,South Easton,MA,Massachusetts,42.01746,-71.10146999999999
541,2379,2469,85368,7165,174.2,West Bridgewater,MA,Massachusetts,42.021390000000004,-71.02669
542,2382,5380,79705,14961,806.6,Whitman,MA,Massachusetts,42.07999,-70.93991
543,2420,5058,168065,14496,823.7,Lexington,MA,Massachusetts,42.45632,-71.21668000000001
544,2421,6697,158554,18984,679.9,Lexington,MA,Massachusetts,42.43854,-71.24
545,2445,8473,111642,21324,3066.4,Brookline,MA,Massachusetts,42.32597,-71.13396999999999
546,2446,13301,102342,29834,8793.0,Brookline,MA,Massachusetts,42.34356,-71.12167
547,2451,7346,94886,18699,1217.6,Waltham,MA,Massachusetts,42.3982,-71.2571
548,2452,5112,87055,15288,1485.3,Waltham,MA,Massachusetts,42.393570000000004,-71.2196
549,2453,11244,73042,28877,3193.4,Waltham,MA,Massachusetts,42.36913,-71.24024
550,2457,0,73042,1715,3465.3,Babson Park,MA,Massachusetts,42.29838,-71.26836
551,2458,4942,103978,12522,2345.8,Newton,MA,Massachusetts,42.3528,-71.18748000000001
552,2459,6680,169963,19463,1473.5,Newton Center,MA,Massachusetts,42.31493,-71.19174
553,2460,3722,118148,9754,2511.5,Newtonville,MA,Massachusetts,42.35196,-71.20831
554,2461,2683,159517,7404,1872.9,Newton Highlands,MA,Massachusetts,42.31682,-71.20848000000001
555,2462,612,104375,1420,1136.5,Newton Lower Falls,MA,Massachusetts,42.329879999999996,-71.25607
556,2464,1247,102946,3103,2021.5,Newton Upper Falls,MA,Massachusetts,42.312870000000004,-71.21958000000001
557,2465,4296,137438,11964,2016.4,West Newton,MA,Massachusetts,42.34917,-71.22668
558,2466,2820,115345,8761,1746.7,Auburndale,MA,Massachusetts,42.34411,-71.24806
559,2467,6181,119964,21864,1782.0,Chestnut Hill,MA,Massachusetts,42.31641,-71.16118
560,2468,1924,212394,5688,1374.2,Waban,MA,Massachusetts,42.32731,-71.23076
561,2472,15233,92959,35387,3062.0,Watertown,MA,Massachusetts,42.37,-71.17725
562,2474,11400,104583,28333,3330.4,Arlington,MA,Massachusetts,42.42023,-71.1565
