,state,town,poverty,hs_completion,townstate,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,crime_rate
6055,Indiana,Hartford City,16.6,85.0,"Hartford City, Indiana",47348,3923,41376,9226,32.6,Hartford City,IN,Indiana,40.4567,-85.34818,86.0
6056,Indiana,Hartsville,16.1,88.8,"Hartsville, Indiana",47244,277,46813,737,17.2,Hartsville,IN,Indiana,39.21913,-85.70149,
6057,Indiana,Haubstadt,6.5,94.5,"Haubstadt, Indiana",47639,1508,90511,4261,36.5,Haubstadt,IN,Indiana,38.17985,-87.57497,
6058,Indiana,Hazleton,10.6,92.7,"Hazleton, Indiana",47640,387,47176,1073,10.9,Hazleton,IN,Indiana,38.47765,-87.49341,
6059,Indiana,Hebron,17.3,89.6,"Hebron, Indiana",46341,3781,65828,10330,44.6,Hebron,IN,Indiana,41.31357,-87.21368000000002,3.0
6060,Indiana,Henryville,5.5,89.9,"Henryville, Indiana",47126,1548,66351,4821,46.9,Henryville,IN,Indiana,38.54867,-85.77566999999998,
6061,Indiana,Highland,7.7,93.1,"Highland, Indiana",46322,9533,62345,22743,1324.4,Highland,IN,Indiana,41.54827,-87.45875,575.0
6062,Indiana,Highland,9,95.7,"Highland, Indiana",46322,9533,62345,22743,1324.4,Highland,IN,Indiana,41.54827,-87.45875,575.0
6063,Indiana,Hillsboro,13.7,91.7,"Hillsboro, Indiana",47949,535,51576,1247,12.3,Hillsboro,IN,Indiana,40.05931,-87.13283,
6064,Indiana,Hoagland,7.2,97.2,"Hoagland, Indiana",46745,800,55484,2120,36.2,Hoagland,IN,Indiana,40.95167,-85.00941999999998,
6065,Indiana,Hobart,11.1,89.9,"Hobart, Indiana",46342,11691,58342,30634,342.5,Hobart,IN,Indiana,41.51806,-87.24523,
6066,Indiana,Holland,19.2,91.7,"Holland, Indiana",47541,491,65938,1173,23.6,Holland,IN,Indiana,38.23611,-87.04441,
6067,Indiana,Holton,18,83.2,"Holton, Indiana",47023,544,52857,1691,13.4,Holton,IN,Indiana,39.07935,-85.3815,
6068,Indiana,Hope,9.2,91.6,"Hope, Indiana",47246,1608,59804,4339,28.5,Hope,IN,Indiana,39.2985,-85.76731,
6069,Indiana,Howe,24.9,93.2,"Howe, Indiana",46746,1786,53375,4695,21.2,Howe,IN,Indiana,41.72279,-85.34527,
6070,Indiana,Hudson,15.9,91.8,"Hudson, Indiana",46747,1143,51028,2467,28.4,Hudson,IN,Indiana,41.5599,-85.15349,
6071,Indiana,Huntertown,5.4,96.3,"Huntertown, Indiana",46748,1819,78625,5228,108.0,Huntertown,IN,Indiana,41.24829,-85.16642,
6072,Indiana,Huntingburg,18,79.0,"Huntingburg, Indiana",47542,3697,53404,10196,45.7,Huntingburg,IN,Indiana,38.29669000000001,-86.96932,123.0
6073,Indiana,Huntington,16.9,86.5,"Huntington, Indiana",46750,10521,47920,26478,52.8,Huntington,IN,Indiana,40.87862,-85.49629,400.0
6074,Indiana,Hymera,25.9,79.9,"Hymera, Indiana",47855,168,37500,523,264.3,Hymera,IN,Indiana,39.18998,-87.30419,
6075,Indiana,Idaville,5.9,89.5,"Idaville, Indiana",47950,322,56935,894,9.3,Idaville,IN,Indiana,40.80244,-86.65486999999997,
6076,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46201,12737,28783,29807,2140.3,Indianapolis,IN,Indiana,39.77415,-86.10915,
6077,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46202,9336,36092,20007,1128.2,Indianapolis,IN,Indiana,39.78406,-86.16333,
6078,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46203,14493,35292,39227,1083.9,Indianapolis,IN,Indiana,39.73761,-86.09695,
6079,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46204,3437,49757,8008,1760.8,Indianapolis,IN,Indiana,39.77152,-86.15688,
6080,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46205,11403,41773,27869,1552.8,Indianapolis,IN,Indiana,39.8282,-86.13483000000002,
6081,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46208,8567,34147,23081,1278.4,Indianapolis,IN,Indiana,39.82383,-86.17232,
6082,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46214,10016,45089,24202,1320.1,Indianapolis,IN,Indiana,39.79176,-86.28957,
6083,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46216,1260,41587,2099,188.3,Indianapolis,IN,Indiana,39.86615,-86.01145,
6084,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46217,12236,57706,35190,529.3,Indianapolis,IN,Indiana,39.67274000000001,-86.1939,
6085,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46218,11496,23771,27851,1188.5,Indianapolis,IN,Indiana,39.80723,-86.09978000000002,
6086,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46219,15546,39329,37006,1015.3,Indianapolis,IN,Indiana,39.78279000000001,-86.04436,
6087,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46220,16825,68015,36731,1122.7,Indianapolis,IN,Indiana,39.86772,-86.10821,
6088,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46221,9284,45581,26984,511.2,Indianapolis,IN,Indiana,39.69205,-86.2378,
6089,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46222,12145,30821,36414,1178.5,Indianapolis,IN,Indiana,39.79111,-86.2149,
6090,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46224,13367,35384,37464,1886.5,Indianapolis,IN,Indiana,39.79543,-86.2565,
6091,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46225,2527,33688,6354,699.9,Indianapolis,IN,Indiana,39.74046,-86.16315999999998,
6092,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46226,17890,33348,46110,1175.1,Indianapolis,IN,Indiana,39.83851,-86.05162,
6093,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46227,22706,40415,56614,1315.4,Indianapolis,IN,Indiana,39.6761,-86.13146,
6094,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46228,5668,64680,15586,712.6,Indianapolis,IN,Indiana,39.84886,-86.20019,
6095,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46229,10812,46946,28755,965.7,Indianapolis,IN,Indiana,39.78854000000001,-85.97794,
6096,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46231,3484,62390,10312,325.5,Indianapolis,IN,Indiana,39.71588,-86.32176,
6097,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46234,10203,71395,27670,752.2,Indianapolis,IN,Indiana,39.81254000000001,-86.32563,
6098,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46235,11904,36328,32327,1235.8,Indianapolis,IN,Indiana,39.83772,-85.97636,
6099,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46236,10416,81822,28147,1000.2,Indianapolis,IN,Indiana,39.89167,-85.96847,
6100,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46237,14815,63388,38455,1028.7,Indianapolis,IN,Indiana,39.67299000000001,-86.0757,
6101,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46239,9580,72207,29584,337.2,Indianapolis,IN,Indiana,39.72326,-86.00032,
6102,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46240,9321,57917,19706,736.8,Indianapolis,IN,Indiana,39.90687,-86.12361,
6103,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46241,10888,36090,31273,530.4,Indianapolis,IN,Indiana,39.72567,-86.26608,
6104,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46250,9278,54944,19001,943.3,Indianapolis,IN,Indiana,39.9041,-86.06806,
6105,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46254,15067,43721,40603,1075.4,Indianapolis,IN,Indiana,39.84896,-86.27203,
6106,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46256,10271,66488,23513,815.5,Indianapolis,IN,Indiana,39.90677,-86.0118,
6107,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46259,3636,103716,11364,209.0,Indianapolis,IN,Indiana,39.65177,-85.98714,
6108,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46260,13054,46760,33215,1229.3,Indianapolis,IN,Indiana,39.89776,-86.17968,
6109,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46268,10830,47813,25247,726.5,Indianapolis,IN,Indiana,39.89937000000001,-86.23334,
6110,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46278,2850,110750,8481,242.1,Indianapolis,IN,Indiana,39.89518,-86.29786999999997,
6111,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46280,3220,60984,7490,614.0,Indianapolis,IN,Indiana,39.93715,-86.11898000000002,
6112,Indiana,Indianapolis,20,85.6,"Indianapolis, Indiana",46290,114,250000,190,121.0,Indianapolis,IN,Indiana,39.93465,-86.16326,
6113,Indiana,Ingalls,16.6,87.8,"Ingalls, Indiana",46048,849,45096,2191,687.0,Ingalls,IN,Indiana,39.95551,-85.80178000000002,
6114,Indiana,Jamestown,17.2,92.7,"Jamestown, Indiana",46147,1226,66458,3128,21.4,Jamestown,IN,Indiana,39.97068,-86.62603,
6115,Indiana,Jasonville,19.5,82.5,"Jasonville, Indiana",47438,1632,46172,4416,31.2,Jasonville,IN,Indiana,39.15935,-87.18853,
6116,Indiana,Jasper,11,88.4,"Jasper, Indiana",47546,8536,57211,21137,65.5,Jasper,IN,Indiana,38.41951,-86.93579,216.0
6117,Indiana,Jeffersonville,10.2,90.7,"Jeffersonville, Indiana",47130,17810,51738,46299,506.8,Jeffersonville,IN,Indiana,38.33517,-85.69713,
6118,Indiana,Jonesboro,18.3,82.7,"Jonesboro, Indiana",46938,1216,47000,2984,39.9,Jonesboro,IN,Indiana,40.4474,-85.64754,
6119,Indiana,Jonesville,20.5,87.0,"Jonesville, Indiana",47247,64,55000,183,512.5,Jonesville,IN,Indiana,39.05957,-85.88826,
6120,Indiana,Kempton,18.5,85.3,"Kempton, Indiana",46049,330,52143,898,12.2,Kempton,IN,Indiana,40.29754000000001,-86.22067,
6121,Indiana,Kendallville,19,84.3,"Kendallville, Indiana",46755,6127,46367,15253,77.1,Kendallville,IN,Indiana,41.4502,-85.27404,333.0
6122,Indiana,Kennard,23.6,85.1,"Kennard, Indiana",47351,150,51429,507,429.6,Kennard,IN,Indiana,39.90547,-85.52221999999998,
6123,Indiana,Kentland,23.2,85.1,"Kentland, Indiana",47951,952,50203,2265,13.5,Kentland,IN,Indiana,40.78947,-87.44134,
6124,Indiana,Kewanna,22.9,83.0,"Kewanna, Indiana",46939,800,41087,1716,8.6,Kewanna,IN,Indiana,40.99218,-86.40339,
6125,Indiana,Kimmell,4,81.2,"Kimmell, Indiana",46760,528,50250,1363,21.2,Kimmell,IN,Indiana,41.34621,-85.55569,
6126,Indiana,Kingman,18.5,74.7,"Kingman, Indiana",47952,1218,39595,3056,9.4,Kingman,IN,Indiana,39.96162,-87.29602,
6127,Indiana,Kingsbury,2,85.7,"Kingsbury, Indiana",46345,66,60000,177,256.4,Kingsbury,IN,Indiana,41.52713,-86.69856,
6128,Indiana,Kingsford Heights,25.4,75.6,"Kingsford Heights, Indiana",46346,498,33828,1319,311.1,Kingsford Heights,IN,Indiana,41.47204,-86.69261999999998,
6129,Indiana,Kirklin,26.8,86.9,"Kirklin, Indiana",46050,787,60042,2215,14.4,Kirklin,IN,Indiana,40.20442,-86.34889,
6130,Indiana,Knightstown,19.8,89.8,"Knightstown, Indiana",46148,1959,53627,5526,38.5,Knightstown,IN,Indiana,39.80882,-85.5129,
6131,Indiana,Knightsville,9.4,87.1,"Knightsville, Indiana",47857,137,48917,443,429.1,Knightsville,IN,Indiana,39.52416,-87.09111,
6132,Indiana,Knox,21.5,76.8,"Knox, Indiana",46534,4292,44363,11453,35.7,Knox,IN,Indiana,41.28578,-86.61667,50.0
6133,Indiana,Kokomo,20.4,86.9,"Kokomo, Indiana",46901,16125,43815,40357,104.8,Kokomo,IN,Indiana,40.5253,-86.15659000000002,
6134,Indiana,Kokomo,20.4,86.9,"Kokomo, Indiana",46902,15765,48332,35403,258.5,Kokomo,IN,Indiana,40.43793,-86.09539000000002,
6135,Indiana,Kouts,5.5,89.9,"Kouts, Indiana",46347,1822,73906,4852,25.7,Kouts,IN,Indiana,41.30496,-87.00735,76.0
6136,Indiana,Laconia,25,73.3,"Laconia, Indiana",47135,450,58854,1077,10.4,Laconia,IN,Indiana,38.0411,-86.07437,
6137,Indiana,La Crosse,14.6,92.7,"La Crosse, Indiana",46348,452,51667,1116,7.9,La Crosse,IN,Indiana,41.31033,-86.86194,
6138,Indiana,Ladoga,23.2,93.0,"Ladoga, Indiana",47954,844,61813,2380,12.8,Ladoga,IN,Indiana,39.89955,-86.81521,
6139,Indiana,Lafayette,18.9,87.6,"Lafayette, Indiana",47901,1890,34861,3702,2289.0,Lafayette,IN,Indiana,40.41785,-86.88995,
6140,Indiana,Lafayette,18.9,87.6,"Lafayette, Indiana",47904,7071,35966,17225,1113.7,Lafayette,IN,Indiana,40.43839000000001,-86.87664000000002,
6141,Indiana,Lafayette,18.9,87.6,"Lafayette, Indiana",47905,17103,54757,41910,125.8,Lafayette,IN,Indiana,40.42039000000001,-86.76598,
6142,Indiana,Lafayette,18.9,87.6,"Lafayette, Indiana",47909,16420,56577,42532,131.5,Lafayette,IN,Indiana,40.32347,-86.90075999999998,
6143,Indiana,La Fontaine,7.2,90.4,"La Fontaine, Indiana",46940,1032,61912,2632,17.3,La Fontaine,IN,Indiana,40.68729,-85.69768,
6144,Indiana,Lagrange,16.2,78.8,"Lagrange, Indiana",46761,3810,52854,12126,37.7,Lagrange,IN,Indiana,41.63489000000001,-85.36835,
6145,Indiana,Lagro,26.9,76.8,"Lagro, Indiana",46941,417,46250,994,16.5,Lagro,IN,Indiana,40.82079,-85.69677,
6146,Indiana,Lake Station,25.4,78.8,"Lake Station, Indiana",46405,3863,43321,11455,522.0,Lake Station,IN,Indiana,41.57448,-87.26209,510.0
6147,Indiana,Laketon,15,84.9,"Laketon, Indiana",46943,91,46250,259,283.9,Laketon,IN,Indiana,40.97356,-85.84161,
6148,Indiana,Lake Village,42.8,85.9,"Lake Village, Indiana",46349,1232,61159,2838,15.3,Lake Village,IN,Indiana,41.10781,-87.42182,
6149,Indiana,Lakeville,15.5,86.9,"Lakeville, Indiana",46536,1249,53693,3065,45.8,Lakeville,IN,Indiana,41.51835,-86.28482,
6150,Indiana,Lanesville,4.1,96.6,"Lanesville, Indiana",47136,1540,68942,4711,58.2,Lanesville,IN,Indiana,38.23545,-85.96046,
6151,Indiana,Lapel,11.1,92.5,"Lapel, Indiana",46051,1222,55250,2756,69.0,Lapel,IN,Indiana,40.05795,-85.83731,
6152,Indiana,La Porte,22.4,84.9,"La Porte, Indiana",46350,17224,51134,42654,86.8,La Porte,IN,Indiana,41.60735,-86.72158,858.0
6153,Indiana,Larwill,14.8,80.7,"Larwill, Indiana",46764,519,61587,1353,16.9,Larwill,IN,Indiana,41.22191,-85.62194000000002,
6154,Indiana,Laurel,33.6,72.8,"Laurel, Indiana",47024,1151,51480,3340,19.1,Laurel,IN,Indiana,39.47631,-85.20035,
6155,Indiana,Lawrenceburg,26.7,87.0,"Lawrenceburg, Indiana",47025,8546,62721,22710,159.8,Lawrenceburg,IN,Indiana,39.15644,-84.87429,136.0
6156,Indiana,Leavenworth,28.4,81.0,"Leavenworth, Indiana",47137,550,38553,1607,9.0,Leavenworth,IN,Indiana,38.18652,-86.38382,
6157,Indiana,Lebanon,9.3,87.1,"Lebanon, Indiana",46052,9411,54402,22255,47.9,Lebanon,IN,Indiana,40.04483,-86.45988,
6158,Indiana,Leesburg,11.4,87.6,"Leesburg, Indiana",46538,1462,70058,3854,48.6,Leesburg,IN,Indiana,41.32682,-85.82157,
6159,Indiana,Lewisville,16.2,86.2,"Lewisville, Indiana",47352,374,47045,1064,12.4,Lewisville,IN,Indiana,39.79741,-85.3646,
6160,Indiana,Liberty,14.9,80.2,"Liberty, Indiana",47353,2149,47150,5553,18.2,Liberty,IN,Indiana,39.62773,-84.91944000000002,
6161,Indiana,Ligonier,8.5,60.6,"Ligonier, Indiana",46767,2747,52610,8347,47.4,Ligonier,IN,Indiana,41.46846,-85.5796,25.0
6162,Indiana,Linden,16.8,85.1,"Linden, Indiana",47955,325,54063,958,16.9,Linden,IN,Indiana,40.19631,-86.86182,
6163,Indiana,Linton,18.6,82.7,"Linton, Indiana",47441,3850,48111,9421,53.4,Linton,IN,Indiana,39.04328,-87.16595,200.0
6164,Indiana,Lizton,20.6,96.0,"Lizton, Indiana",46149,803,77375,2026,27.8,Lizton,IN,Indiana,39.88593,-86.55753,
6165,Indiana,Logansport,18.3,74.2,"Logansport, Indiana",46947,10730,42191,28125,60.1,Logansport,IN,Indiana,40.76005,-86.37642,649.0
6166,Indiana,Loogootee,21.8,86.6,"Loogootee, Indiana",47553,3131,52351,8260,23.5,Loogootee,IN,Indiana,38.65258,-86.91013000000002,21.0
6167,Indiana,Losantville,21.4,74.9,"Losantville, Indiana",47354,488,42500,1225,14.7,Losantville,IN,Indiana,40.04566,-85.19697,
6168,Indiana,Lowell,9.1,91.1,"Lowell, Indiana",46356,6345,71620,17822,57.3,Lowell,IN,Indiana,41.25997,-87.4142,85.0
6169,Indiana,Lynn,18.5,89.7,"Lynn, Indiana",47355,1159,43917,2875,17.5,Lynn,IN,Indiana,40.04527,-84.9271,
6170,Indiana,Lynnville,8.8,92.1,"Lynnville, Indiana",47619,674,57500,1684,13.6,Lynnville,IN,Indiana,38.19129,-87.29805999999998,
6171,Indiana,Lyons,31.7,80.7,"Lyons, Indiana",47443,435,47266,1332,10.7,Lyons,IN,Indiana,38.95976,-87.09107,
6172,Indiana,Mackey,35.6,88.7,"Mackey, Indiana",47654,20,45000,82,253.3,Mackey,IN,Indiana,38.24919000000001,-87.39260999999998,
6173,Indiana,Macy,22.5,81.8,"Macy, Indiana",46951,733,50139,1922,13.2,Macy,IN,Indiana,40.9454,-86.1047,
6174,Indiana,Madison,19.2,89.4,"Madison, Indiana",47250,9019,49736,21984,40.9,Madison,IN,Indiana,38.81847,-85.35148000000002,485.0
6175,Indiana,Manilla,61.6,88.1,"Manilla, Indiana",46150,329,55096,934,12.0,Manilla,IN,Indiana,39.54483,-85.60235,
6176,Indiana,Marengo,31.7,74.3,"Marengo, Indiana",47140,1007,39570,2489,24.9,Marengo,IN,Indiana,38.38357,-86.36726,
6177,Indiana,Marion,26.4,82.9,"Marion, Indiana",46952,8229,44230,18823,73.9,Marion,IN,Indiana,40.59912,-85.63287,
6178,Indiana,Marion,26.4,82.9,"Marion, Indiana",46953,8470,33025,23518,110.1,Marion,IN,Indiana,40.51862,-85.64265,
6179,Indiana,Markle,15.6,92.6,"Markle, Indiana",46770,1148,64038,2992,19.9,Markle,IN,Indiana,40.83313,-85.31898000000002,
6180,Indiana,Markleville,7,92.6,"Markleville, Indiana",46056,931,66131,2347,37.4,Markleville,IN,Indiana,39.97523,-85.61202,
6181,Indiana,Marshall,9.2,93.0,"Marshall, Indiana",47859,320,51875,821,10.0,Marshall,IN,Indiana,39.88656,-87.17205,
6182,Indiana,Martinsville,21.6,82.3,"Martinsville, Indiana",46151,11789,57160,31810,58.3,Martinsville,IN,Indiana,39.44797,-86.43051,719.0
6183,Indiana,Matthews,20.8,82.5,"Matthews, Indiana",46957,239,39821,612,453.0,Matthews,IN,Indiana,40.38836,-85.49633,
6184,Indiana,Mauckport,1.7,82.9,"Mauckport, Indiana",47142,384,52868,1091,12.3,Mauckport,IN,Indiana,38.07575,-86.21636,
6185,Indiana,Mecca,29.7,79.8,"Mecca, Indiana",47860,156,41500,384,186.5,Mecca,IN,Indiana,39.72188,-87.33024,
6186,Indiana,Medaryville,22.5,73.5,"Medaryville, Indiana",47957,656,46563,1954,12.3,Medaryville,IN,Indiana,41.08616,-86.87475,
6187,Indiana,Medora,31.9,79.2,"Medora, Indiana",47260,646,37198,1811,13.2,Medora,IN,Indiana,38.83612,-86.19865,
6188,Indiana,Mellott,11.5,82.8,"Mellott, Indiana",47958,75,36250,179,187.8,Mellott,IN,Indiana,40.1642,-87.14251999999998,
6189,Indiana,Memphis,5.1,95.9,"Memphis, Indiana",47143,1004,70208,3012,51.6,Memphis,IN,Indiana,38.46719,-85.77006999999998,
6190,Indiana,Mentone,15.8,76.1,"Mentone, Indiana",46539,943,48281,2540,27.8,Mentone,IN,Indiana,41.16718,-86.02419,
6191,Indiana,Merom,24.9,92.1,"Merom, Indiana",47861,257,68036,853,5.4,Merom,IN,Indiana,39.06482000000001,-87.56629000000002,
6192,Indiana,Merrillville,10.9,92.0,"Merrillville, Indiana",46410,15520,54319,38047,501.5,Merrillville,IN,Indiana,41.48119000000001,-87.33362,
6193,Indiana,Metamora,8.7,69.4,"Metamora, Indiana",47030,725,56612,2175,18.8,Metamora,IN,Indiana,39.42569,-85.1299,
6194,Indiana,Mexico,1.2,82.2,"Mexico, Indiana",46958,273,49570,594,421.9,Mexico,IN,Indiana,40.82195,-86.11713,
6195,Indiana,Michigan City,25.5,85.6,"Michigan City, Indiana",46360,17753,42642,43684,217.8,Michigan City,IN,Indiana,41.68703,-86.8689,
6196,Indiana,Michigantown,10.3,92.3,"Michigantown, Indiana",46057,493,68458,1251,18.3,Michigantown,IN,Indiana,40.33629000000001,-86.37735,
6197,Indiana,Middlebury,2.3,90.3,"Middlebury, Indiana",46540,3576,70660,11789,73.9,Middlebury,IN,Indiana,41.67667,-85.69842,
6198,Indiana,Middletown,23,87.6,"Middletown, Indiana",47356,2243,52996,5252,41.4,Middletown,IN,Indiana,40.0287,-85.50532,
6199,Indiana,Milan,11.9,82.9,"Milan, Indiana",47031,2111,55088,5353,33.6,Milan,IN,Indiana,39.11941,-85.15855,
6200,Indiana,Milford,17.4,75.0,"Milford, Indiana",46542,1423,55496,4083,31.3,Milford,IN,Indiana,41.39179,-85.87439,
6201,Indiana,Millersburg,9.3,80.5,"Millersburg, Indiana",46543,904,71029,3289,46.8,Millersburg,IN,Indiana,41.53519,-85.67211999999998,
6202,Indiana,Milltown,14.3,77.8,"Milltown, Indiana",47145,725,47841,2024,18.0,Milltown,IN,Indiana,38.33061,-86.30261,
6203,Indiana,Milroy,29.4,65.0,"Milroy, Indiana",46156,525,46964,1606,13.9,Milroy,IN,Indiana,39.48417,-85.48188,
6204,Indiana,Milton,23.8,80.3,"Milton, Indiana",47357,407,50893,884,13.5,Milton,IN,Indiana,39.75631,-85.14961,
6205,Indiana,Mishawaka,18.8,88.0,"Mishawaka, Indiana",46544,12620,44381,31359,296.3,Mishawaka,IN,Indiana,41.61692,-86.13891,
6206,Indiana,Mishawaka,18.8,88.0,"Mishawaka, Indiana",46545,10841,41048,24871,542.5,Mishawaka,IN,Indiana,41.69300000000001,-86.1464,
6207,Indiana,Mitchell,12,81.3,"Mitchell, Indiana",47446,4292,51677,10569,32.0,Mitchell,IN,Indiana,38.73824000000001,-86.51377,
6208,Indiana,Modoc,13.5,90.7,"Modoc, Indiana",47358,377,45917,979,10.2,Modoc,IN,Indiana,40.05395,-85.11075,
6209,Indiana,Monon,17.4,67.5,"Monon, Indiana",47959,1000,43920,2898,15.9,Monon,IN,Indiana,40.86486,-86.90153000000002,
6210,Indiana,Monroe,4.8,96.1,"Monroe, Indiana",46772,808,54300,3044,37.1,Monroe,IN,Indiana,40.72148,-84.91366,
6211,Indiana,Monroe City,14.7,95.3,"Monroe City, Indiana",47557,677,54549,1803,10.1,Monroe City,IN,Indiana,38.57478,-87.33776999999998,
6212,Indiana,Monroeville,8.1,91.3,"Monroeville, Indiana",46773,1248,58281,3351,17.9,Monroeville,IN,Indiana,40.98214,-84.87561,
6213,Indiana,Monrovia,9,91.3,"Monrovia, Indiana",46157,1394,71888,4046,44.1,Monrovia,IN,Indiana,39.55462,-86.52814000000002,
6214,Indiana,Monterey,4,87.8,"Monterey, Indiana",46960,429,49594,996,11.3,Monterey,IN,Indiana,41.15694000000001,-86.52922,
6215,Indiana,Montezuma,14.1,84.2,"Montezuma, Indiana",47862,541,48309,1508,15.4,Montezuma,IN,Indiana,39.77049,-87.34552,
6216,Indiana,Montgomery,8.5,78.8,"Montgomery, Indiana",47558,1339,57461,4692,19.7,Montgomery,IN,Indiana,38.64341,-87.04097,
6217,Indiana,Monticello,9.3,85.6,"Monticello, Indiana",47960,6190,48333,14559,49.4,Monticello,IN,Indiana,40.78052,-86.74994000000002,178.0
6218,Indiana,Montpelier,11.7,82.7,"Montpelier, Indiana",47359,1309,40888,2941,20.1,Montpelier,IN,Indiana,40.55043,-85.28362,
6219,Indiana,Mooreland,30.2,84.3,"Mooreland, Indiana",47360,510,45952,1333,17.4,Mooreland,IN,Indiana,40.01534,-85.26269,
6220,Indiana,Moores Hill,24.3,84.9,"Moores Hill, Indiana",47032,1101,56935,3208,36.3,Moores Hill,IN,Indiana,39.08079,-85.04981,
6221,Indiana,Mooresville,14.1,86.1,"Mooresville, Indiana",46158,8349,60751,22925,118.2,Mooresville,IN,Indiana,39.58223,-86.37491999999997,310.0
6222,Indiana,Morgantown,21.2,85.2,"Morgantown, Indiana",46160,2435,55754,6535,26.8,Morgantown,IN,Indiana,39.35229,-86.27077,
6223,Indiana,Morocco,11.2,79.6,"Morocco, Indiana",47963,782,48864,1949,7.3,Morocco,IN,Indiana,40.97157,-87.43977,
6224,Indiana,Morristown,12.3,91.3,"Morristown, Indiana",46161,1099,70114,2958,28.2,Morristown,IN,Indiana,39.67041,-85.69459,
6225,Indiana,Mount Ayr,4.3,65.3,"Mount Ayr, Indiana",47964,56,36250,111,315.7,Mount Ayr,IN,Indiana,40.95212,-87.29864,
6226,Indiana,Mount Summit,16.1,90.4,"Mount Summit, Indiana",47361,87,55208,214,1127.0,Mount Summit,IN,Indiana,40.0042,-85.385,
6227,Indiana,Mount Vernon,15,89.2,"Mount Vernon, Indiana",47620,5170,58238,13120,24.9,Mount Vernon,IN,Indiana,37.93261,-87.90612,337.0
6228,Indiana,Mulberry,6.8,87.6,"Mulberry, Indiana",46058,772,70074,2248,31.0,Mulberry,IN,Indiana,40.36118,-86.64734,
6229,Indiana,Muncie,29.9,86.7,"Muncie, Indiana",47302,11410,32250,26816,160.5,Muncie,IN,Indiana,40.12999,-85.37673000000002,
6230,Indiana,Muncie,29.9,86.7,"Muncie, Indiana",47303,10312,31865,25545,168.6,Muncie,IN,Indiana,40.27154,-85.37801,
6231,Indiana,Muncie,29.9,86.7,"Muncie, Indiana",47304,13396,51964,31899,336.5,Muncie,IN,Indiana,40.23311,-85.46056999999998,
6232,Indiana,Muncie,29.9,86.7,"Muncie, Indiana",47305,1747,23634,3518,1187.5,Muncie,IN,Indiana,40.19376,-85.38603,
6233,Indiana,Muncie,29.9,86.7,"Muncie, Indiana",47306,3,23634,4982,10730.7,Muncie,IN,Indiana,40.20418,-85.4069,
6234,Indiana,Munster,4.8,94.7,"Munster, Indiana",46321,8756,78251,22840,1204.4,Munster,IN,Indiana,41.54687,-87.50395,481.0
